,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
4803,1,0.9999999,45,0,0.332472007,1160.0,8,0,0,0,1.0
4804,0,0.021607816,52,0,0.395023328,4500.0,11,0,1,0,2.0
4805,1,0.640840884,51,0,0.734522942,5491.0,11,0,1,0,1.0
4806,0,0.057165306,66,1,0.249652797,18000.0,9,0,3,0,3.0
4807,0,0.9999999,34,0,0.075591319,4100.0,1,0,0,0,1.0
4808,0,0.9440028,35,0,0.426866634,6200.0,4,0,1,0,0.0
4809,0,0.960607254,66,0,0.383786373,8350.0,8,0,1,0,0.0
4810,0,0.9999999,56,0,0.713355566,6296.0,4,0,1,0,0.0
4811,1,0.084639452,55,2,1388.0,,9,0,2,0,0.0
4812,1,0.686354379,27,0,805.0,,2,0,0,0,1.0
4813,1,0.587357419,28,9,1.061077179,1800.0,19,0,1,0,0.0
4814,1,0.925278117,56,0,4546.0,,23,0,2,0,0.0
4815,0,0.054503259,31,0,285.0,,5,0,0,0,2.0
4816,1,0.785581845,42,0,1.457850489,4400.0,9,0,3,0,1.0
4817,0,0.0,77,0,0.331586737,25000.0,16,0,3,0,2.0
4818,1,0.527448733,37,0,0.151238159,6016.0,6,0,0,0,2.0
4819,1,0.970199,55,1,0.149849919,4330.0,5,2,0,0,0.0
4820,1,0.924215157,47,2,0.313124867,4700.0,7,5,0,1,3.0
4821,0,0.685540627,32,2,0.163854518,2666.0,5,0,0,1,2.0
4822,1,0.824476301,42,1,0.716467648,3600.0,6,0,1,0,3.0
4823,0,0.07340189,54,0,0.315285495,8458.0,7,0,1,0,0.0
4824,0,0.534774212,58,0,3104.0,,9,0,1,0,1.0
4825,0,0.07679647,61,0,0.320722383,7585.0,11,0,2,0,0.0
4826,1,1.093976506,29,0,3393.0,,7,0,2,0,2.0
4827,0,0.256642225,46,0,80.0,,2,0,0,0,0.0
4828,1,0.991140524,41,2,0.807936989,3300.0,8,0,2,0,2.0
4829,0,0.237583991,42,0,0.319934003,6666.0,11,0,2,1,0.0
4830,1,0.801388221,38,2,0.598042414,3064.0,9,0,0,0,3.0
4831,0,0.038947719,55,0,0.160743397,9200.0,8,0,2,0,0.0
4832,1,1.094433952,40,4,0.315929793,4500.0,7,0,0,0,2.0
4833,1,0.9999999,28,2,0.270331667,2200.0,7,1,0,0,0.0
4834,1,0.702074946,42,0,0.238639314,3850.0,6,0,1,0,2.0
4835,1,0.373253493,53,0,3.52529669,1600.0,6,3,2,0,0.0
4836,1,1.313865702,46,0,4544.0,,18,0,1,0,1.0
4837,1,0.900203413,41,0,0.79013443,9000.0,22,0,2,0,0.0
4838,1,0.0,62,1,6667.0,,14,0,4,0,0.0
4839,1,0.9999999,25,0,0.2951438,2120.0,4,1,0,0,0.0
4840,0,0.004514673,84,0,39.0,,12,0,0,0,0.0
4841,0,0.239103582,41,0,0.149328335,3200.0,4,0,0,0,3.0
4842,1,0.017882258,66,1,0.913012978,2850.0,13,0,4,0,1.0
4843,0,0.900692629,48,0,0.922692376,5600.0,8,0,2,0,3.0
4844,1,1.101796407,37,1,0.107578484,5000.0,5,1,0,1,3.0
4845,0,0.02906742,57,0,29.0,,6,0,0,0,0.0
4846,1,0.818181818,45,0,3348.0,,3,0,1,1,0.0
4847,1,1.003805899,57,4,0.328028294,7916.0,7,0,1,1,0.0
4848,1,0.9920016,45,0,0.280799765,3400.0,7,0,0,0,0.0
4849,1,0.879710814,42,1,0.161299809,6800.0,5,0,0,1,2.0
4850,1,0.416882713,56,2,4.120295699,1487.0,10,1,2,0,0.0
4851,1,0.0,42,1,0.232368817,11300.0,4,0,1,2,2.0
4852,1,1.017540782,54,4,0.588346837,5800.0,13,0,3,2,1.0
4853,1,0.25853729,54,1,803.0,,15,0,0,1,
4854,1,0.27921854,43,0,0.455823793,8035.0,20,0,2,0,2.0
4855,0,0.0,45,0,863.0,,8,0,0,0,0.0
4856,1,0.260396776,67,1,0.28333683,14300.0,20,0,0,0,0.0
4857,1,0.934637712,40,0,0.075194621,5651.0,5,1,0,0,3.0
4858,1,0.107375815,50,1,562.0,,7,0,0,0,2.0
4859,0,0.967930029,36,1,0.966724039,3485.0,7,0,2,0,0.0
4860,1,0.990351482,24,0,0.048206937,1700.0,6,0,0,0,0.0
4861,1,0.705051492,39,0,0.963179712,4100.0,13,4,2,2,0.0
4862,0,0.9999999,31,2,0.07417103,4583.0,4,2,0,0,1.0
4863,1,0.012880483,49,0,0.268617441,19000.0,13,1,3,1,3.0
4864,0,0.0,70,0,1807.0,,5,0,1,0,0.0
4865,0,0.634017022,43,0,0.362315045,7636.0,18,0,0,0,5.0
4866,1,0.0,45,0,0.282911803,6167.0,3,0,1,0,0.0
4867,0,0.9999999,63,0,0.054527429,3025.0,2,0,0,0,0.0
4868,0,0.067767493,60,0,0.232056256,8247.0,6,0,1,0,0.0
4869,1,0.634920635,44,1,0.30345801,2833.0,5,4,0,0,2.0
4870,1,0.716570857,53,4,3811.0,,6,1,1,2,0.0
4871,1,0.916167665,28,1,0.094839078,5250.0,4,0,0,0,0.0
4872,0,0.03833451,56,0,0.438912218,5000.0,7,0,2,0,0.0
4873,1,0.860166904,46,1,0.537121362,5050.0,9,0,1,2,0.0
4874,1,0.637932849,29,2,0.492922565,1200.0,13,0,0,1,0.0
4875,1,0.9999999,27,0,0.0,2600.0,0,0,0,0,0.0
4876,0,0.337308348,57,1,0.479850047,3200.0,13,0,1,1,2.0
4877,0,0.079950632,63,0,0.285529158,6944.0,23,0,1,0,1.0
4878,1,0.881422925,27,2,0.215069495,4100.0,8,0,0,2,0.0
4879,0,0.9999999,40,0,2426.0,,3,0,1,0,0.0
4880,0,0.689085546,50,3,1988.0,,9,3,1,2,0.0
4881,1,0.889521561,54,0,0.173935511,9675.0,5,0,1,0,3.0
4882,1,1.012676743,32,2,0.387910519,2100.0,5,1,0,0,0.0
4883,1,1.171016102,46,3,0.285428643,4000.0,3,0,1,3,7.0
4884,0,0.085663398,68,0,0.341144308,5120.0,12,0,1,0,0.0
4885,1,0.263669155,43,0,0.356127679,8583.0,7,0,3,0,0.0
4886,0,0.381665458,45,0,0.688577856,4000.0,9,0,2,0,3.0
4887,1,0.123306775,51,0,1.275601189,3700.0,13,0,1,0,1.0
4888,0,0.000292203,74,0,0.03966226,9000.0,8,0,0,0,0.0
4889,0,0.359396771,35,0,0.347217594,3000.0,5,0,1,0,0.0
4890,0,0.033295938,88,0,1913.0,,7,0,2,0,
4891,0,0.030194402,60,1,0.005775211,2250.0,6,1,0,0,0.0
4892,0,0.234706118,55,0,0.181795196,3954.0,6,0,2,0,0.0
4893,0,0.0,80,0,502.0,,4,0,0,0,0.0
4894,1,0.9999999,35,1,0.523316062,7333.0,4,2,2,1,3.0
4895,1,0.953841026,25,0,990.0,,5,0,1,0,0.0
4896,0,1.150584942,43,1,0.316113319,7800.0,4,1,0,1,3.0
4897,1,0.9999999,65,1,2.518481518,1000.0,3,2,1,1,0.0
4898,0,0.100706635,47,0,67.0,,3,0,0,0,0.0
4899,0,1.483033932,52,2,0.014160766,2400.0,2,1,0,0,1.0
4900,0,0.016927362,71,1,7.0,,3,0,0,0,
4901,0,0.92440336,29,1,0.430754305,8245.0,7,0,2,0,0.0
4902,1,0.056984456,75,1,0.310189203,5760.0,14,0,1,0,0.0
4903,0,0.663133687,41,1,0.266495287,4667.0,5,1,0,0,0.0
4904,1,0.249019763,59,1,0.230989957,5575.0,6,0,0,0,1.0
4905,1,1.115551694,32,2,108.0,,7,0,0,0,0.0
4906,1,0.59957384,56,1,0.758206966,6000.0,7,3,3,3,0.0
4907,1,0.45840218,63,3,0.497859481,7941.0,13,0,2,0,0.0
4908,0,0.0,70,0,0.252527295,4945.0,9,0,1,0,0.0
4909,0,0.714135882,44,0,0.073170732,2500.0,3,0,0,0,2.0
4910,0,0.001957205,44,0,5618.0,,10,0,1,0,0.0
4911,0,0.98876045,46,0,0.438056554,6400.0,8,0,1,0,1.0
4912,0,0.071390598,76,0,0.012767267,6500.0,3,0,0,0,0.0
4913,1,1.015140045,54,2,0.227517294,1300.0,2,0,0,0,1.0
4914,0,0.43674585,66,0,0.258623563,6000.0,9,0,0,0,0.0
4915,0,0.011184063,67,0,1162.0,,9,0,1,0,0.0
4916,0,0.01975076,57,0,2397.0,,6,0,1,0,0.0
4917,1,0.488877781,25,1,0.182204449,4000.0,7,0,0,1,1.0
4918,1,0.9999999,48,2,0.40628347,2800.0,5,1,1,1,0.0
4919,1,0.218348872,43,0,2803.0,0.0,6,0,2,0,1.0
4920,0,0.005660923,42,0,0.001606856,5600.0,1,0,0,0,1.0
4921,0,0.642942823,29,0,0.151979736,7500.0,9,0,1,0,0.0
4922,0,0.0,66,0,0.264904284,5484.0,5,0,2,0,0.0
4923,0,0.000668769,45,0,0.210298284,6000.0,5,0,1,0,2.0
4924,0,0.01819909,51,1,5649.0,,9,0,2,0,0.0
4925,1,0.802417179,58,1,668.0,,5,1,0,0,0.0
4926,1,0.9999999,23,0,0.202373517,1600.0,5,0,0,1,0.0
4927,1,0.9999999,43,0,0.086774261,4770.0,1,0,0,0,1.0
4928,0,0.001726366,57,0,1.660678643,500.0,15,0,1,0,0.0
4929,1,0.875656791,35,0,0.569448147,3750.0,13,0,0,0,0.0
4930,0,0.319254982,58,0,0.283449453,14065.0,31,0,3,0,0.0
4931,0,0.618166526,46,0,0.109589041,4160.0,5,0,0,0,1.0
4932,0,0.169138477,35,0,0.523790484,2500.0,6,0,1,0,0.0
4933,0,0.300210119,45,0,2600.0,,14,0,1,0,0.0
4934,1,0.001694568,63,2,0.735754748,3000.0,18,0,1,0,0.0
4935,1,0.9999999,60,0,0.661895024,4400.0,4,0,2,0,0.0
4936,0,0.133476692,66,0,0.349222798,3859.0,10,0,1,0,0.0
4937,1,0.9999999,34,98,0.0,3144.0,0,98,0,98,2.0
4938,0,0.343813717,63,1,0.513258948,6900.0,12,0,2,0,0.0
4939,1,0.968063872,23,0,0.003230272,4333.0,2,0,0,0,0.0
4940,1,0.0,47,2,0.837223043,3384.0,4,1,1,1,3.0
4941,0,0.313242373,50,0,1.119507091,4300.0,13,0,2,0,2.0
4942,1,0.888983537,61,1,0.771398611,7628.0,15,0,3,0,0.0
4943,1,0.041801496,55,5,1.316818485,4500.0,17,1,3,0,2.0
4944,0,0.011616774,73,0,0.001523664,10500.0,8,0,0,0,0.0
4945,0,0.733510993,26,3,925.0,,10,1,0,1,0.0
4946,0,0.9999999,68,0,0.0,1700.0,0,0,0,0,0.0
4947,0,0.097259242,42,1,0.037667946,4167.0,5,0,0,0,2.0
4948,0,0.005440483,57,0,0.238251678,7000.0,14,0,2,0,1.0
4949,1,0.919114365,30,2,0.528988405,2500.0,5,0,1,0,0.0
4950,0,0.004245026,64,0,0.001166861,13711.0,10,0,0,0,0.0
4951,1,0.9999999,53,2,0.049512021,4200.0,2,1,0,0,0.0
4952,1,0.9999999,42,0,0.392871287,5049.0,4,2,2,0,2.0
4953,1,0.347059358,37,0,0.438760207,6000.0,9,0,1,0,3.0
4954,1,0.0,47,0,0.328145266,3083.0,6,0,1,0,0.0
4955,1,0.9999999,54,0,3035.0,,4,4,2,0,0.0
4956,1,0.471885029,51,0,1788.0,,8,6,2,0,3.0
4957,0,0.30039199,54,0,0.397297916,4366.0,7,0,1,0,2.0
4958,1,0.814880952,41,0,0.19026991,3000.0,7,2,0,6,1.0
4959,0,0.01281047,59,0,0.269291339,1269.0,6,0,2,0,2.0
4960,0,0.0,51,0,0.238076192,10000.0,6,0,1,0,0.0
4961,0,0.0,48,0,0.45955771,3300.0,4,0,2,0,0.0
4962,0,0.04947847,36,0,0.741640072,7206.0,13,0,2,0,1.0
4963,0,0.393557942,60,0,0.159806699,6000.0,4,0,1,0,0.0
4964,0,0.198773966,35,0,0.225824882,7000.0,4,0,1,0,1.0
4965,0,0.001684211,49,0,0.205466315,4170.0,9,0,1,0,2.0
4966,1,0.907156121,26,0,0.254204709,2080.0,5,0,0,0,1.0
4967,1,0.9999999,44,1,0.339787633,1600.0,1,1,1,0,0.0
4968,0,0.471787058,43,0,0.957907045,3420.0,9,0,2,0,1.0
4969,1,0.795958848,48,1,0.083058796,25800.0,9,2,1,0,1.0
4970,0,0.000156205,47,0,1464.0,,15,0,1,0,
4971,0,0.286981387,31,0,0.384006664,2400.0,11,0,0,0,1.0
4972,0,0.507374631,38,0,0.412264623,6000.0,5,0,1,0,0.0
4973,1,0.015084785,39,0,0.324879652,8516.0,14,3,1,0,1.0
4974,0,0.141931107,40,0,0.726378937,6000.0,15,0,3,0,1.0
4975,0,0.043086992,38,0,0.003327787,4206.0,1,0,0,0,0.0
4976,0,0.000696194,86,0,0.351432378,3001.0,14,0,1,0,0.0
4977,1,0.919483507,52,8,0.754922128,10208.0,19,4,4,2,1.0
4978,1,0.732326767,37,4,0.299717453,4600.0,9,0,0,0,2.0
4979,0,0.106294656,58,0,0.156892905,5200.0,10,0,1,1,0.0
4980,0,0.008759097,67,0,2504.0,,12,0,2,0,0.0
4981,0,0.001166569,78,0,1568.0,,4,0,1,0,0.0
4982,1,0.9999999,52,0,0.056587091,7916.0,1,1,0,1,2.0
4983,0,0.040034086,67,0,0.009305211,9671.0,8,0,0,0,0.0
4984,1,0.267904509,25,0,0.04772475,2702.0,4,3,0,0,2.0
4985,1,0.35076662,52,0,7610.0,,13,0,3,0,0.0
4986,0,0.000132323,40,0,0.014097181,3333.0,7,0,0,0,0.0
4987,1,0.9999999,27,0,0.133223296,4240.0,1,1,0,0,1.0
4988,1,0.9999999,49,2,0.780982906,4679.0,6,4,2,3,1.0
4989,1,0.9999999,23,0,0.301698302,1000.0,1,0,0,0,0.0
4990,0,0.0,37,0,1.776447106,500.0,5,0,1,0,2.0
4991,1,0.288098603,47,0,0.144079602,5024.0,9,0,0,0,2.0
4992,0,0.371838847,64,0,0.153925266,2916.0,3,0,0,0,0.0
4993,0,0.182266514,57,0,10141.0,,15,0,7,0,0.0
4994,0,0.335948316,53,0,1.030648079,9396.0,7,0,2,0,0.0
4995,1,0.709399916,53,1,0.421646268,8333.0,10,1,1,0,1.0
4996,1,0.971223821,36,1,1.069980006,3500.0,11,0,1,0,0.0
4997,0,0.05728928,72,0,41.0,,2,0,0,0,0.0
4998,0,0.100288424,43,0,3307.0,,16,0,1,0,2.0
4999,0,0.0,64,0,55.0,,8,0,0,0,0.0
5000,0,0.608130623,30,0,0.104986877,2666.0,2,0,0,0,0.0
5001,0,0.021612032,56,0,0.35815921,7800.0,9,0,2,0,1.0
5002,0,0.9999999,24,1,0.00660793,907.0,4,1,0,0,0.0
5003,1,0.608595477,36,2,0.779354262,8950.0,20,0,3,0,2.0
5004,0,3.45e-05,62,0,0.076538528,5800.0,14,0,0,0,0.0
5005,0,0.562887423,30,0,0.203159368,5000.0,7,0,0,0,0.0
5006,1,0.927563604,42,0,0.309918222,9537.0,7,0,2,0,2.0
5007,1,0.9999999,31,0,0.0,1600.0,0,2,0,0,0.0
5008,1,2.110670574,48,5,0.158285714,6999.0,5,0,0,1,3.0
5009,1,0.865094997,55,0,0.586872133,8500.0,20,0,2,0,0.0
5010,1,0.465116279,47,5,0.245709502,7166.0,4,1,1,0,1.0
5011,1,0.9999999,24,0,232.0,,3,1,0,0,0.0
5012,1,0.875078076,25,1,0.5933897,1300.0,10,0,0,3,0.0
5013,1,0.005972812,53,0,0.223347082,8000.0,25,0,2,0,0.0
5014,0,0.154936901,41,0,0.642141286,12272.0,12,0,3,0,0.0
5015,0,0.213419289,46,0,0.584961719,8750.0,19,0,2,0,1.0
5016,1,0.15115407,39,0,0.332695985,4706.0,7,0,0,0,0.0
5017,0,0.007624523,84,0,3.0,,3,0,0,0,
5018,0,0.110421158,35,0,0.440236328,6600.0,8,0,1,0,0.0
5019,1,0.717767132,63,2,0.099902057,1020.0,4,0,0,0,0.0
5020,0,0.00371779,51,2,1614.0,,7,0,1,0,
5021,0,0.0164781,68,0,10.0,0.0,6,0,0,0,0.0
5022,1,0.181796277,41,0,1.041369472,700.0,7,1,0,1,0.0
5023,0,0.204695982,41,0,0.29382749,7500.0,12,0,1,0,0.0
5024,1,1.04745167,46,2,0.599870298,3083.0,6,3,0,0,0.0
5025,0,0.0,66,0,0.225132683,5840.0,8,0,0,0,0.0
5026,1,1.058188021,32,3,0.188689732,7196.0,7,2,0,2,4.0
5027,0,0.130677399,44,0,0.646540881,4769.0,10,0,1,0,4.0
5028,1,0.881065151,46,3,1.103563189,3900.0,11,1,2,1,3.0
5029,1,1.084113633,34,0,0.146833954,5100.0,3,2,0,2,4.0
5030,0,0.0,27,0,0.656054931,1601.0,6,0,1,0,0.0
5031,1,0.717875963,59,0,210.0,,10,0,0,2,
5032,0,0.843063739,45,1,960.0,,10,0,1,1,1.0
5033,0,0.183832674,57,0,0.219007369,9227.0,18,0,1,0,0.0
5034,1,0.9999999,31,0,0.017414766,4076.0,1,0,0,0,0.0
5035,0,0.051703065,68,0,125.0,,10,0,0,0,0.0
5036,1,0.9999999,28,0,0.167621031,1920.0,1,1,0,0,2.0
5037,1,1.051532652,65,0,0.555555556,1133.0,5,0,0,0,0.0
5038,0,0.045784265,42,0,0.199163712,11000.0,6,0,1,0,2.0
5039,1,0.807192807,28,1,0.320956801,2800.0,5,1,0,3,0.0
5040,0,0.103559664,49,0,3111.0,,18,0,2,0,2.0
5041,1,0.913176675,74,0,0.43777511,4997.0,14,0,1,0,1.0
5042,0,0.009155015,37,0,0.075491573,5695.0,6,0,1,0,1.0
5043,0,0.411552093,82,0,0.119478009,10344.0,8,0,0,0,0.0
5044,0,0.010929724,76,0,0.428845692,8333.0,10,0,2,0,1.0
5045,1,0.9999999,32,0,106.0,,0,3,0,1,0.0
5046,0,0.289241927,67,0,0.216924534,6333.0,12,0,2,0,0.0
5047,0,0.088911089,35,0,0.000526177,3800.0,3,0,0,0,0.0
5048,0,0.096945153,70,0,448.0,,3,0,0,0,0.0
5049,0,0.804941671,44,2,0.11189531,6800.0,4,0,0,1,4.0
5050,0,0.031600111,53,0,0.729454109,5000.0,13,0,3,0,2.0
5051,1,0.194532565,47,0,0.34343755,6300.0,11,0,2,0,1.0
5052,0,0.023863485,76,0,0.086606441,5091.0,9,0,1,0,0.0
5053,0,0.506020582,60,2,0.156284372,10000.0,7,0,0,0,0.0
5054,1,0.9999999,48,1,0.00538358,5200.0,0,1,0,0,0.0
5055,1,0.035372173,68,0,0.029722922,1984.0,14,0,0,0,0.0
5056,0,0.0,42,1,0.208609114,21000.0,11,0,2,0,5.0
5057,0,0.085216632,72,0,0.235944022,4072.0,4,0,1,0,0.0
5058,0,0.0,52,0,0.45649903,6700.0,10,0,4,0,0.0
5059,0,0.072018143,50,0,1.434782609,2000.0,12,0,1,0,1.0
5060,1,0.353458617,49,0,0.149391149,10100.0,5,2,1,0,0.0
5061,1,0.159993044,49,0,0.271820449,400.0,3,0,0,0,0.0
5062,0,0.001999889,45,0,1.0,,2,0,0,0,1.0
5063,0,0.053381757,67,0,0.016767095,3816.0,5,0,0,0,0.0
5064,0,0.006814472,52,0,1392.0,,5,0,1,0,0.0
5065,1,0.909494725,23,0,0.149140344,2500.0,8,0,0,0,0.0
5066,1,0.680565995,56,2,0.213712779,9100.0,17,1,0,1,0.0
5067,0,0.325754535,51,3,0.21667564,13000.0,16,0,1,0,0.0
5068,1,1.041545707,43,1,0.119352089,9383.0,7,0,0,0,0.0
5069,1,0.795379684,56,0,0.604613234,8583.0,9,0,1,0,0.0
5070,0,0.0,80,0,1955.0,,5,0,2,0,0.0
5071,1,0.9999999,32,0,0.262607905,2200.0,3,3,0,1,1.0
5072,0,0.9999999,44,0,0.629504232,4134.0,3,0,2,2,2.0
5073,1,0.923605516,28,1,2419.0,,11,0,1,0,0.0
5074,1,0.000303007,55,0,0.251582806,3000.0,6,0,0,1,2.0
5075,0,0.490787513,89,0,0.189415042,9333.0,8,0,0,0,0.0
5076,0,0.027156465,79,0,0.00709929,10000.0,5,0,0,0,0.0
5077,0,0.045896618,53,0,0.083144025,2200.0,10,0,0,0,2.0
5078,0,0.06808472,52,0,740.0,,5,0,1,0,0.0
5079,0,0.001996008,24,0,0.031968032,1000.0,3,2,0,0,0.0
5080,0,0.542640654,47,0,0.275644265,3957.0,5,0,0,0,0.0
5081,0,0.104969306,56,0,0.139389293,7826.0,13,0,2,0,0.0
5082,1,0.9999999,50,2,0.128019783,5256.0,1,0,0,1,0.0
5083,1,0.9999999,85,1,784.0,,6,0,1,0,0.0
5084,0,0.001849908,60,0,0.288929302,4398.0,4,0,1,0,3.0
5085,0,0.867530107,51,0,0.554702495,4167.0,6,0,1,0,2.0
5086,0,0.020955593,72,0,0.123875225,3333.0,10,0,0,0,0.0
5087,0,0.097917495,60,0,0.118985387,16833.0,5,0,2,0,2.0
5088,1,0.397758255,43,0,0.286392405,631.0,13,0,0,0,0.0
5089,1,0.193303281,54,0,1.576430097,8425.0,8,0,5,0,2.0
5090,0,0.84759986,67,0,1.13862046,3000.0,11,0,2,0,0.0
5091,1,0.578842315,47,0,1460.0,,2,0,1,0,0.0
5092,1,0.531766412,47,0,0.645153774,4291.0,11,0,2,0,2.0
5093,1,0.018335904,46,0,2871.0,,12,0,2,0,
5094,1,0.96948894,53,0,165.0,,6,0,0,0,0.0
5095,1,0.798829024,56,7,2101.0,,12,0,1,0,0.0
5096,0,0.00479904,26,0,0.114004222,1420.0,4,0,0,0,0.0
5097,0,0.045804974,63,0,0.469912577,15670.0,5,0,2,0,1.0
5098,1,0.685988373,59,0,0.322432655,8500.0,6,0,1,0,1.0
5099,1,0.773440744,45,0,0.807033781,2160.0,7,0,1,1,0.0
5100,1,0.960693153,41,0,0.138132595,6500.0,7,0,0,0,4.0
5101,1,0.720656716,68,0,1473.0,,13,0,0,0,0.0
5102,0,0.444477339,66,0,0.478802575,11958.0,35,0,2,0,0.0
5103,0,0.843462933,53,0,0.421236741,8861.0,17,0,2,0,0.0
5104,0,0.9999999,57,0,900.0,,2,0,1,0,0.0
5105,1,0.662359637,41,0,1290.0,,5,0,0,0,0.0
5106,1,0.9999999,34,1,1330.0,,2,3,0,1,0.0
5107,0,0.333467759,56,0,0.51603463,8200.0,11,0,2,0,1.0
5108,1,1.261337433,34,3,0.179850125,1200.0,4,1,0,0,0.0
5109,1,0.811349054,70,2,0.429097606,3800.0,7,1,1,0,0.0
5110,0,0.135535112,33,0,0.017495626,4000.0,2,0,0,0,0.0
5111,0,0.055369068,27,0,0.100924918,3675.0,13,0,0,0,0.0
5112,0,0.525557529,42,1,3168.0,,8,0,2,0,0.0
5113,1,1.066386723,46,3,0.115073788,5691.0,7,2,0,1,2.0
5114,1,1.043247122,46,0,0.617309165,3916.0,8,0,1,0,2.0
5115,1,0.9999999,26,0,332.0,,2,0,0,0,0.0
5116,0,0.9999999,25,0,4.920529801,150.0,3,0,0,0,0.0
5117,1,0.923257865,50,1,0.083954928,6300.0,4,2,0,1,0.0
5118,0,0.187258008,63,0,0.107597421,17834.0,5,0,0,0,1.0
5119,1,0.446968074,49,0,202.0,,3,0,0,0,0.0
5120,1,1.007713184,43,0,0.235135135,3699.0,6,0,1,0,0.0
5121,0,0.010344114,34,0,1113.0,,8,0,1,0,0.0
5122,0,0.034022846,56,0,0.245936148,8550.0,24,0,3,0,0.0
5123,0,0.06514261,38,1,0.277918323,8300.0,11,0,1,0,0.0
5124,1,0.04872816,66,0,0.843247026,2857.0,9,0,2,0,0.0
5125,0,0.9999999,68,0,29.0,,0,0,0,0,
5126,0,0.105144332,42,0,0.413117547,4695.0,7,1,1,0,3.0
5127,1,1.014690879,61,0,0.690775227,2308.0,4,0,1,0,0.0
5128,0,0.434106374,56,0,5515.0,,5,0,1,0,0.0
5129,0,0.001759965,46,0,0.214688239,5500.0,5,0,1,0,2.0
5130,0,0.248504432,34,0,0.312491198,7100.0,9,0,2,0,0.0
5131,0,0.9999999,46,0,0.002525253,3563.0,0,1,0,0,0.0
5132,0,0.37037741,44,0,0.277144571,5000.0,6,0,0,0,0.0
5133,1,0.434445061,51,2,0.004499875,36000.0,11,0,0,0,0.0
5134,0,0.142198573,50,0,0.468632842,4000.0,8,0,1,0,2.0
5135,0,0.273149486,67,0,0.12703252,13775.0,6,0,1,0,0.0
5136,1,0.536227045,72,0,0.802991233,9694.0,24,0,4,0,0.0
5137,0,0.0,25,0,627.0,,4,0,1,0,1.0
5138,1,0.455028475,37,0,0.704573857,4000.0,11,0,2,0,3.0
5139,0,1.10139324,55,1,0.529044347,1600.0,3,0,0,0,1.0
5140,0,0.182279444,57,0,0.538820393,3000.0,6,0,1,0,0.0
5141,0,0.064663972,75,0,0.048354845,5500.0,4,0,0,0,1.0
5142,1,0.105212043,48,1,0.470512269,4645.0,10,0,2,0,2.0
5143,1,0.309945172,58,0,0.866426715,5000.0,13,0,2,0,0.0
5144,0,0.022935214,64,0,0.298783536,6000.0,13,0,1,0,0.0
5145,1,1.125291569,51,4,0.432072456,5630.0,7,0,2,1,0.0
5146,0,0.010111223,53,0,0.278205557,2986.0,4,0,0,0,1.0
5147,0,0.25243618,50,0,0.406036154,25280.0,24,0,4,0,0.0
5148,1,0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4.0
5149,1,1.00419916,29,0,0.225606854,2100.0,9,0,0,0,2.0
5150,0,0.069185444,74,0,0.103912648,10989.0,7,0,1,0,0.0
5151,0,0.134456407,50,0,2066.0,,7,0,1,0,0.0
5152,0,0.654180448,40,5,0.157282964,5505.0,6,0,0,1,1.0
5153,0,0.017876821,86,0,0.001439885,8333.0,6,0,0,0,0.0
5154,1,1.029169607,25,0,0.314345501,4300.0,18,0,1,1,0.0
5155,0,0.368975402,40,1,0.408141403,5600.0,5,0,1,0,2.0
5156,1,0.428018557,38,1,535.0,,7,0,0,0,0.0
5157,0,0.012550507,59,0,0.005923732,2700.0,10,0,0,0,0.0
5158,0,0.150094651,47,0,0.491563555,8000.0,23,0,4,0,0.0
5159,1,0.895681265,57,1,0.056660791,3970.0,10,0,0,0,1.0
5160,0,0.044844836,75,0,0.049614322,10500.0,11,0,0,0,0.0
5161,1,0.996379934,41,0,0.291991005,5780.0,5,4,1,2,2.0
5162,1,0.279030465,37,4,0.399592022,4411.0,10,0,1,0,0.0
5163,0,0.684241968,61,0,1.25894821,5000.0,9,0,3,0,2.0
5164,0,0.044225262,39,0,1776.0,,4,0,2,0,0.0
5165,1,0.428255873,50,2,5943.0,,13,0,3,1,0.0
5166,0,0.220754123,45,0,0.226034111,5100.0,6,0,0,0,3.0
5167,0,0.036027517,64,0,1424.0,,4,0,1,0,0.0
5168,1,0.155940299,79,4,0.232736573,5473.0,9,4,2,3,1.0
5169,0,0.695331825,59,1,0.666010029,5583.0,4,0,1,0,1.0
5170,0,1.034643571,25,1,0.017685506,2600.0,2,0,0,0,0.0
5171,0,0.002112577,38,0,0.558269136,6100.0,7,0,3,0,0.0
5172,1,0.775446152,39,1,0.347950429,6293.0,12,0,0,0,3.0
5173,1,0.157210988,58,0,0.266844682,11234.0,15,0,1,0,0.0
5174,0,0.124943804,70,1,1004.0,,11,0,0,0,0.0
5175,1,1.30969031,35,0,0.155915258,4200.0,5,0,0,0,0.0
5176,1,1.014330945,51,2,0.377355803,21064.0,9,1,4,0,1.0
5177,0,0.061859708,47,0,0.020855157,10500.0,7,0,0,0,3.0
5178,1,0.107280963,59,2,0.006617647,4079.0,6,1,0,0,0.0
5179,0,0.093181676,55,0,0.004190077,10500.0,12,0,0,0,0.0
